Epoch/SVN,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
Epoch 36,12892.414432,14714.502698,-23336.399088,8737.816645,25032.212127,-22695.501480,-6933.901814,362.524449,14217.703030,22970.124314,-12221.829259,23012.845602,-1024.017821,-13731.708800,20036.125818,-21775.008329,14869.394389,6277.948169,-19053.722275,-19871.162330,3440.444606,-7324.423390,-11650.300610,13343.471616,-8605.755206,-6370.188572,15299.745241,4470.551971,4643.476320,14401.780313,-9195.910033,-25296.443842
Epoch 37,12954.382041,14696.787825,-23362.357055,8716.104565,25001.785166,-22712.405512,-6940.534164,344.253566,14209.552367,22923.766649,-12232.902018,23038.810905,-1076.727874,-13707.558685,20081.605689,-21722.405905,14846.028721,6350.757441,-19098.185892,-19910.282842,3455.972874,-7247.062507,-11710.373239,13340.725993,-8608.206022,-6325.764824,15290.556324,4392.017682,4701.725690,14457.034371,-9175.342427,-25308.329099
Epoch 38,13016.105210,14679.211072,-23388.117259,8694.539421,24971.077290,-22729.107132,-6947.095506,326.149193,14201.473680,22877.176087,-12244.052717,23064.442734,-1129.653545,-13683.138652,20127.010182,-21669.582057,14822.400032,6423.409855,-19142.617959,-19949.104169,3471.403278,-7169.696591,-11770.528868,13337.960184,-8610.670135,-6281.072076,15281.467281,4313.514561,4760.144471,14512.030904,-9154.943395,-25319.869900
Epoch 39,13077.582874,14661.772685,-23413.678417,8673.120772,24940.089589,-22745.605056,-6953.587242,308.210387,14193.468167,22830.353953,-12255.282141,23089.740955,-1182.794170,-13658.448198,20172.337687,-21616.538243,14798.507810,6495.904011,-19187.016925,-19987.625896,3486.736973,-7092.327329,-11830.766101,13335.175556,-8613.148940,-6236.110471,15272.479074,4235.044302,4818.731693,14566.769068,-9134.712578,-25331.066377
Epoch 40,13138.813976,14644.472897,-23439.039252,8651.848167,24908.823163,-22761.898006,-6960.010777,290.436199,14185.537020,22783.301580,-12266.591068,23114.705444,-1236.149073,-13633.486829,20217.586591,-21563.275927,14774.351554,6568.238517,-19231.381235,-20025.847619,3501.975119,-7014.956408,-11891.083535,13332.373475,-8615.643827,-6190.880162,15263.592658,4156.608596,4877.486382,14621.248030,-9114.649606,-25341.918670
Epoch 41,13199.797469,14627.311935,-23464.198491,8630.721144,24877.279119,-22777.984711,-6966.367519,272.825669,14177.681422,22736.020306,-12277.980269,23139.336088,-1289.717569,-13608.254064,20262.755282,-21509.796580,14749.930770,6640.411988,-19275.709334,-20063.768943,3517.118880,-6937.585513,-11951.479764,13329.555306,-8618.156189,-6145.381317,15254.808980,4078.209133,4936.407550,14675.466965,-9094.754101,-25352.426933
Epoch 42,13260.532312,14610.290015,-23489.154866,8609.739237,24845.458574,-22793.863903,-6972.658877,255.377830,14169.902552,22688.511475,-12289.450509,23163.632786,-1343.498960,-13582.749430,20307.842148,-21456.101679,14725.244974,6712.423044,-19319.999664,-20101.389485,3532.169423,-6860.216328,-12011.953373,13326.722409,-8620.687412,-6099.614114,15246.128978,3999.847599,4995.494204,14729.425057,-9075.025671,-25362.591330
Epoch 43,13321.017478,14593.407343,-23513.907116,8588.901966,24813.362651,-22809.534318,-6978.886260,238.091706,14162.201583,22640.776438,-12301.002546,23187.595449,-1397.492541,-13556.972464,20352.845577,-21402.192707,14700.293694,6784.270311,-19364.250664,-20138.708870,3547.127921,-6782.850534,-12072.502942,13323.876146,-8623.238882,-6053.578743,15237.553585,3921.525679,5054.745339,14783.121500,-9055.463918,-25372.412036
Epoch 44,13381.251945,14576.664117,-23538.453982,8568.208845,24780.992481,-22824.994700,-6985.051081,220.966314,14154.579678,22592.816551,-12312.637132,23211.223997,-1451.697595,-13530.922714,20397.763955,-21348.071152,14675.076464,6855.952422,-19408.460771,-20175.726735,3561.995549,-6705.489812,-12133.127046,13321.017875,-8625.811982,-6007.275408,15229.083723,3843.245054,5114.159942,14836.555496,-9036.068432,-25381.889239
Epoch 45,13441.234702,14560.060522,-23562.794214,8547.659380,24748.349205,-22840.243797,-6991.154754,204.000663,14147.037997,22544.633176,-12324.355012,23234.518364,-1506.113394,-13504.599737,20442.595669,-21293.738508,14649.592830,6927.468014,-19452.628423,-20212.442726,3576.773488,-6628.135841,-12193.824252,13318.148951,-8628.408092,-5960.704322,15220.720308,3765.007404,5173.736993,14889.726257,-9016.838792,-25391.023136
Epoch 46,13500.964748,14543.596737,-23586.926565,8527.253066,24715.433969,-22855.280361,-6997.198693,187.193754,14139.577690,22496.227682,-12336.156925,23257.478493,-1560.739201,-13478.003103,20487.339108,-21239.196275,14623.842347,6998.815735,-19496.752053,-20248.856501,3591.462921,-6550.790298,-12254.593124,13315.270729,-8631.028590,-5913.865713,15212.464246,3686.814405,5233.475461,14942.633005,-8997.774570,-25399.813939
