P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
46,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24339323.3234,21464720.3944,0.0000,0.0000,0.0000,0.0000,0.0000,20563064.2564,0.0000,23080771.4294,22926304.6644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21620110.8704,22222635.0174,0.0000,0.0000,0.0000,0.0000
47,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24358282.0244,21448172.3234,0.0000,0.0000,0.0000,0.0000,0.0000,20567912.2064,0.0000,23066332.6264,22922567.4984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21610721.8084,22235141.2044,0.0000,0.0000,0.0000,0.0000
48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24377247.7594,21431680.4534,0.0000,0.0000,0.0000,0.0000,0.0000,20572861.3834,0.0000,23051964.9124,22918939.3474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21601377.0884,22247711.4484,0.0000,0.0000,0.0000,0.0000
49,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24396230.3364,21415243.9884,0.0000,0.0000,0.0000,0.0000,0.0000,20577911.2444,0.0000,23037667.9704,22915418.4234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21592075.6654,22260345.6024,0.0000,0.0000,0.0000,0.0000
50,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24415231.3314,21398863.4624,0.0000,0.0000,0.0000,0.0000,0.0000,20583061.8824,0.0000,23023440.3034,22912008.5634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21582819.4164,22273043.2254,0.0000,0.0000,0.0000,0.0000
51,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24434251.3404,21382540.1444,0.0000,0.0000,0.0000,0.0000,0.0000,20588313.9574,0.0000,23009284.4094,22908706.1944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21573607.0884,22285802.8734,0.0000,0.0000,0.0000,0.0000
52,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24453277.9494,21366274.3694,0.0000,0.0000,0.0000,0.0000,0.0000,20593666.6154,0.0000,22995201.4444,22905511.4634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21564438.1264,22298624.8654,0.0000,0.0000,0.0000,0.0000
53,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21350065.1994,0.0000,0.0000,0.0000,0.0000,0.0000,20599119.6434,0.0000,22981189.4514,22902426.6094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21555314.5084,22311509.6744,0.0000,0.0000,0.0000,0.0000
54,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21333912.9564,0.0000,0.0000,0.0000,0.0000,0.0000,20604673.5834,0.0000,22967251.9314,22899452.1544,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21546235.0124,22324456.0694,0.0000,0.0000,0.0000,0.0000
55,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21317819.4714,0.0000,0.0000,0.0000,0.0000,0.0000,20610327.7264,0.0000,22953386.3784,22896586.1084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21537199.6514,22337463.0854,0.0000,0.0000,0.0000,0.0000
56,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21301783.6604,0.0000,0.0000,0.0000,0.0000,0.0000,20616083.0244,0.0000,22939595.6984,22893827.8794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21528209.4174,22350531.6764,0.0000,0.0000,0.0000,0.0000
57,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21285806.4844,0.0000,0.0000,0.0000,0.0000,0.0000,20621938.2774,0.0000,22925878.5044,22891181.3464,0.0000,0.0000,0.0000,24476068.1724,0.0000,0.0000,0.0000,0.0000,21519263.8614,22363661.5924,0.0000,0.0000,0.0000,0.0000
58,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21269888.6754,0.0000,0.0000,0.0000,0.0000,0.0000,20627893.9084,0.0000,22912237.9264,22888642.8774,0.0000,0.0000,0.0000,24463902.7804,0.0000,0.0000,0.0000,0.0000,21510362.6934,22376850.3134,0.0000,0.0000,0.0000,0.0000
59,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21254029.4934,0.0000,0.0000,0.0000,0.0000,0.0000,20633950.0514,0.0000,22898670.1274,22886214.4224,0.0000,0.0000,0.0000,24451826.2734,0.0000,0.0000,0.0000,0.0000,21501507.1044,22390099.4214,0.0000,0.0000,0.0000,0.0000
60,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21238229.6794,0.0000,0.0000,0.0000,0.0000,0.0000,20640106.7884,0.0000,22885180.3694,22883894.3264,0.0000,0.0000,0.0000,24439834.9204,0.0000,0.0000,0.0000,0.0000,21492695.8264,22403408.0204,0.0000,0.0000,0.0000,0.0000
61,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21222489.6834,0.0000,0.0000,0.0000,0.0000,0.0000,20646363.2844,0.0000,22871766.9114,22881685.3684,0.0000,0.0000,0.0000,24427922.8324,0.0000,0.0000,0.0000,0.0000,21483929.8704,22416775.4934,0.0000,0.0000,0.0000,0.0000
62,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21206809.5034,0.0000,0.0000,0.0000,0.0000,0.0000,20652719.5054,0.0000,22858429.9904,22879585.3984,0.0000,0.0000,0.0000,24416096.5904,0.0000,0.0000,0.0000,0.0000,21475209.3844,22430201.0204,0.0000,0.0000,0.0000,0.0000
63,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21191189.2744,0.0000,0.0000,0.0000,0.0000,0.0000,20659176.2914,0.0000,22845171.1874,22877595.1094,0.0000,0.0000,0.0000,24404355.5034,0.0000,0.0000,0.0000,0.0000,21466534.4964,22443686.4604,0.0000,0.0000,0.0000,0.0000
64,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21175629.4394,0.0000,0.0000,0.0000,0.0000,0.0000,20665732.4084,0.0000,22831988.3254,22875713.4284,0.0000,0.0000,0.0000,24392695.4054,0.0000,0.0000,0.0000,0.0000,21457904.2274,22457228.7324,0.0000,0.0000,0.0000,0.0000
65,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21160130.7194,0.0000,0.0000,0.0000,0.0000,0.0000,20672389.0194,0.0000,22818885.6384,22873944.4044,0.0000,0.0000,0.0000,24381125.1394,0.0000,0.0000,0.0000,0.0000,21449319.2264,22470828.2474,0.0000,0.0000,0.0000,0.0000
66,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21144692.7734,0.0000,0.0000,0.0000,0.0000,0.0000,20679144.4664,0.0000,22805862.3064,22872282.3344,0.0000,0.0000,0.0000,24369637.8224,0.0000,0.0000,0.0000,0.0000,21440780.2324,22484485.2134,0.0000,0.0000,0.0000,0.0000
67,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21129317.7744,0.0000,0.0000,0.0000,0.0000,0.0000,20685999.5604,0.0000,22792916.7214,22870730.9264,0.0000,0.0000,0.0000,24358234.9434,0.0000,0.0000,0.0000,0.0000,21432286.9234,22498199.5514,0.0000,0.0000,0.0000,0.0000
68,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21114003.1624,0.0000,0.0000,0.0000,0.0000,0.0000,20692954.5274,0.0000,22780051.6694,22869289.8644,0.0000,0.0000,0.0000,24346922.5034,0.0000,0.0000,0.0000,0.0000,21423839.2864,22511970.7564,0.0000,0.0000,0.0000,0.0000
69,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21098751.1114,0.0000,0.0000,24745761.7284,0.0000,0.0000,20700008.5754,0.0000,22767267.6174,22867959.3814,0.0000,0.0000,0.0000,24335694.3094,0.0000,0.0000,0.0000,0.0000,21415437.1404,22525796.9684,0.0000,0.0000,0.0000,0.0000
70,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21083561.3924,0.0000,0.0000,24724184.2524,0.0000,0.0000,20707161.3524,0.0000,22754562.5944,22866737.9864,0.0000,0.0000,0.0000,24324550.0504,0.0000,0.0000,0.0000,0.0000,21407081.2024,22539679.5414,0.0000,0.0000,0.0000,0.0000
71,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21068434.1394,0.0000,0.0000,24702626.1274,0.0000,0.0000,20714413.8524,0.0000,22741940.8824,22865625.6604,0.0000,0.0000,0.0000,24313497.6354,0.0000,0.0000,0.0000,0.0000,21398771.5694,22553617.7884,0.0000,0.0000,0.0000,0.0000
