P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
2040,0.0000,102951752.8204,0.0000,89908669.3775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101193296.7574,0.0000,90604922.8494,0.0000,0.0000,0.0000,95352615.2454,0.0000,0.0000,83826480.3375,0.0000,0.0000,83873373.3205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100693434.7914,94569224.9904,91698739.7974
2041,0.0000,102864449.5174,0.0000,89859498.2145,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101282049.5284,0.0000,90529097.8534,0.0000,0.0000,0.0000,95415734.1514,0.0000,0.0000,83860367.6675,0.0000,0.0000,83843228.6405,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100714224.4594,94605406.5464,91759980.4424
2042,0.0000,102777226.7884,0.0000,89810694.6104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101370830.1424,0.0000,90453522.9474,0.0000,0.0000,0.0000,95479138.4034,0.0000,0.0000,83894589.4355,0.0000,0.0000,83813479.7005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100735483.6724,94642009.2784,91821384.6604
2043,0.0000,102690086.9884,0.0000,89762260.3214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101459636.9204,0.0000,90378199.5824,0.0000,0.0000,0.0000,95542825.4054,0.0000,0.0000,83929145.0235,0.0000,0.0000,83784126.9945,0.0000,102242890.9844,0.0000,0.0000,0.0000,0.0000,100757211.5764,94679031.7904,91882951.7134
2044,0.0000,102603032.0814,0.0000,89714196.8185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101548468.3534,0.0000,90303129.4684,0.0000,0.0000,0.0000,95606793.3074,0.0000,0.0000,83964033.7615,0.0000,0.0000,83755171.1175,0.0000,102154251.2764,0.0000,0.0000,0.0000,0.0000,100779407.1524,94716472.8464,91944680.7844
2045,0.0000,102516063.5044,0.0000,89666505.7414,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101637322.6664,0.0000,90228313.9294,0.0000,0.0000,0.0000,95671039.6514,0.0000,0.0000,83999255.1065,0.0000,0.0000,83726612.4525,0.0000,102065626.8834,0.0000,0.0000,0.0000,0.0000,100802069.5954,94754331.1294,92006571.0454
2046,0.0000,102429183.1314,0.0000,89619188.7535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101726198.3224,0.0000,90153754.4634,0.0000,0.0000,0.0000,95735562.0344,0.0000,0.0000,84034808.3355,0.0000,0.0000,83698451.5775,0.0000,101977019.9424,0.0000,0.0000,0.0000,0.0000,100825197.9084,94792605.2924,92068621.8624
2047,0.0000,102342392.7904,0.0000,89572247.2484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101815093.8294,0.0000,90079452.4614,0.0000,0.0000,0.0000,95800358.2084,0.0000,0.0000,84070692.7125,0.0000,0.0000,83670688.9225,0.0000,101888432.2004,0.0000,0.0000,0.0000,0.0000,100848791.1444,94831293.6974,92130832.3344
2048,0.0000,102255694.3274,0.0000,89525683.0245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101904007.3454,0.0000,90005409.3924,0.0000,0.0000,0.0000,95865426.1124,0.0000,0.0000,84106907.5045,0.0000,0.0000,83643324.9295,0.0000,101799865.7264,0.0000,0.0000,0.0000,0.0000,100872848.4974,94870395.2674,92193201.6794
2049,0.0000,102169089.4674,0.0000,89479497.5545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101992937.1444,0.0000,89931626.7564,0.0000,0.0000,0.0000,95930763.2824,0.0000,0.0000,84143452.0405,0.0000,0.0000,83616360.0055,0.0000,101711322.6594,0.0000,0.0000,0.0000,0.0000,100897368.8324,94909908.6824,92255729.1254
