P1_Epoch,P1_sv_1,P1_sv_2,P1_sv_3,P1_sv_4,P1_sv_5,P1_sv_6,P1_sv_7,P1_sv_8,P1_sv_9,P1_sv_10,P1_sv_11,P1_sv_12,P1_sv_13,P1_sv_14,P1_sv_15,P1_sv_16,P1_sv_17,P1_sv_18,P1_sv_19,P1_sv_20,P1_sv_21,P1_sv_22,P1_sv_23,P1_sv_24,P1_sv_25,P1_sv_26,P1_sv_27,P1_sv_28,P1_sv_29,P1_sv_30,P1_sv_31,P1_sv_32
1837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20677769.5894,0.0000,0.0000,24246797.4514,0.0000,0.0000,22856046.7814,0.0000,0.0000,20795697.2124,0.0000,0.0000,23238203.3994,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23558625.9734,20566483.2514
1838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20685936.7594,0.0000,0.0000,24265522.8994,0.0000,0.0000,22846583.0644,0.0000,0.0000,20786535.7924,0.0000,0.0000,23218037.0934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23547981.6324,20569149.7924
1839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20694196.3324,0.0000,0.0000,24284289.1074,0.0000,0.0000,22837221.0954,0.0000,0.0000,20777441.8624,0.0000,0.0000,23197909.1054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23537422.6184,20571881.5614
1840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20702548.0174,0.0000,0.0000,24303096.5364,0.0000,0.0000,22827962.0414,0.0000,0.0000,20768415.8884,0.0000,0.0000,23177822.5944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23526949.6334,20574678.3234
1841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20710991.4524,0.0000,0.0000,24321942.9304,0.0000,0.0000,22818806.7874,0.0000,0.0000,20759457.9444,0.0000,0.0000,23157774.2564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23516560.6774,20577540.1604
1842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20719526.5524,0.0000,0.0000,24340829.6304,0.0000,0.0000,22809754.9124,0.0000,0.0000,20750568.0454,0.0000,0.0000,23137766.5574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23506259.2674,20580466.6154
1843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20728153.0814,0.0000,0.0000,24359757.7724,0.0000,0.0000,22800806.5844,0.0000,0.0000,20741746.3674,0.0000,0.0000,23117798.6924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23496043.4064,20583457.7474
1844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20736871.0514,0.0000,0.0000,24378721.8894,0.0000,0.0000,22791962.4874,0.0000,0.0000,20732993.2074,0.0000,0.0000,23097872.2634,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23485915.1094,20586513.2214
1845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20745679.8144,0.0000,0.0000,24397725.2874,0.0000,0.0000,22783222.2614,0.0000,0.0000,20724308.5034,0.0000,0.0000,23077986.4794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23475874.8544,20589633.0804
1846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20754579.7304,0.0000,0.0000,24416766.4034,0.0000,0.0000,22774587.9624,0.0000,0.0000,20715692.2904,0.0000,0.0000,23058143.4224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23465921.4624,20592817.0114
1847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20763570.3794,0.0000,0.0000,24435848.0374,0.0000,0.0000,22766057.6124,0.0000,0.0000,20707145.2314,0.0000,0.0000,23038340.1514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23456057.2054,20596065.0604
1848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20772651.6474,0.0000,0.0000,24454962.3124,0.0000,0.0000,22757632.6864,0.0000,0.0000,20698666.4574,0.0000,0.0000,23018581.0954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23446280.9474,20599376.8594
1849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20781823.2104,0.0000,0.0000,24474114.7294,0.0000,0.0000,22749313.4094,0.0000,0.0000,20690256.6174,0.0000,0.0000,22998865.2254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23436594.5474,20602752.3784
1850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20791085.1394,0.0000,0.0000,24493302.9814,0.0000,0.0000,22741100.2254,0.0000,0.0000,20681915.9054,0.0000,0.0000,22979191.7054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23426997.1414,20606191.5454
1851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20800436.8824,0.0000,0.0000,24512526.9334,0.0000,0.0000,22732993.4574,0.0000,0.0000,20673644.4264,0.0000,0.0000,22959562.7814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23417490.2044,20609693.8084
1852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20809878.2394,0.0000,0.0000,24531786.1564,0.0000,0.0000,22724993.5214,0.0000,0.0000,20665442.1254,0.0000,0.0000,22939977.4984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23408074.1834,20613259.4584
1853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20819409.5574,0.0000,0.0000,24551080.5474,0.0000,0.0000,22717099.6964,0.0000,0.0000,20657308.6364,0.0000,0.0000,22920437.1814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23398748.1004,20616888.0714
1854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20829029.9414,0.0000,0.0000,24570408.6744,0.0000,0.0000,22709313.3974,0.0000,0.0000,20649245.0484,0.0000,0.0000,22900940.7454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23389513.9564,20620579.5234
